 Reference Number,  Created Date,"Consumer Address, City","Consumer Address, State Code",Company Name,"Company Phone, Area Code","Company Phone, Number","Company Phone, Extension",Complaint Info Initial Contact Method,Complaint Info Product Service Code
52341616,03/21/2014,Pleasanton,CA,IRS,202,5069033,,Phone,9043
52341713,03/21/2014,El Cerrito,CA,IRS,866,3409770,,Phone,9043
52341735,03/21/2014,Saftey Harbor,FL,IRS,585,6331792,,Phone,9043
52341767,03/21/2014,Placerville,CA,IRS,415,2510522,,Phone,9043
52341770,03/21/2014,Kew Gardens,NY,He pretended to be an IRS agent. ,202,7512538,,,9043
52341826,03/21/2014,Leominster,MA,IRS,716,2063218,,Phone Call: Landline,9043
52341837,03/21/2014,,NY,claimed to be IRS,202,5069033,,Phone Call: Landline,9043
52341883,03/21/2014,Willows|,CA|,IRS,202,7512478,,Phone Call: Landline,9043
52342016,03/21/2014,Hixson,TN,IRS,202,5069044,,Phone Call: Landline,9043
52342017,03/21/2014,Fleshing,NY,IRS,202,7512538,,Phone,9043
52342094,03/21/2014,,,IRS,415,2516162,,Phone Call: Landline,9043
52342139,03/21/2014,,,IRS,716,2427163,,Phone Call: Landline,9043
52342172,03/21/2014,Long Beach,CA,IRS,202,6665883,,Phone Call: Landline,9043
52342200,03/21/2014,Louisville,KY,IRS,415,2516162,,Phone Call: Landline,9043
52342313,03/21/2014,,,IRS,585,2838485,,Phone Call: Landline,9043
52342458,03/21/2014,Katy,TX,IRS,585,4446407,,Phone Call: Landline,9043
52342471,03/21/2014,Frisco,TX,IRS,202,2397034,,Phone,9043
52342482,03/21/2014,Palm Bay,FL,IRS,202,8034723,,Phone Call: Landline,9043
52342485,03/21/2014,Chicago,IL,IRS,202,2413122,,Phone Call: Landline,9043
52343600,03/21/2014,Smyrna,TN,IRS FBI,601,6685459,,Mobile: Text/Email/IM,9043
52343630,03/21/2014,Centennial,CO,IRS Agent,979,7055130,,Phone,9043
52343734,03/21/2014,,FL,IRS,716,2063218,,Phone Call: Mobile/Cell,9043
52343769,03/21/2014,Durby,KS,IRS,,,,Internet/E-mail,9043
52343909,03/21/2014,Takoma Park|Takoma Park,MD|MD,IRS,206,4364144,,Phone Call: Landline,9043
52343988,03/21/2014,Rochester,NY,IRS,206,5672459,,Phone,9043
52344008,03/21/2014,Pelham,AL,IRS,805,6246765,,Phone Call: Landline,9043
52344090,03/21/2014,Kingston|,NY|,IRS,786,3989367,,Phone Call: Landline,9043
52344124,03/21/2014,Paulding,OH,Internal Revenue Service,619,7359013,,Phone Call: Landline,9043
52344144,03/21/2014,Houston,TX,Department of Treasury on behalf of the IRS ,567,2444092,,Phone Call: Landline,9043
52344145,03/21/2014,Chicago,IL,IRS,310,7424134,,Phone Call: Landline,9043
52344239,03/21/2014,IRvine,CA,IRS,866,2481428,,Phone,9043
52344297,03/21/2014,Denver,CO,Claimed to be IRS,530,7102511,,Phone Call: Landline,9043
52344367,03/21/2014,South Richmond Hills,NY,IRS,202,4704052,,Phone Call: Landline,9043
52344507,03/21/2014,Valley Stream,NY,IRS,518,3802181,,Phone,9043
52350218,03/21/2014,Austin,TX,Internal revenue service,415,2510522,,Phone Call: Landline,9043
52350231,03/21/2014,|,|,IRS,888,7244819,,Phone Call: Landline,9043
52350238,03/21/2014,Whittier,CA,IRS,415,2510522,,Phone Call: Landline,9043
52350266,03/21/2014,Marshfield,WI,IRS,202,2413122,,Phone Call: Landline,9043
52350270,03/21/2014,Austin,TX,IRS Criminal Investgation and Audit,202,5068080,,Phone Call: Landline,9043
52350333,03/21/2014,San Franciso,CA,IRS,415,2510522,,Phone,9043
52350403,03/21/2014,Phoenix,AZ,IRS,202,2412632,,Phone Call: Landline,9043
52350405,03/21/2014,Peoria,AZ,Unknown - Claimed to be IRS,206,4364821,,Phone Call: Landline,9043
52350539,03/22/2014,Skokie,IL,IRS,646,5701182,,Phone Call: Landline,9043
52350602,03/22/2014,,,irs,202,5069044,,Phone Call: Landline,9043
52350604,03/22/2014,,,IRS,859,6695323,,Phone Call: Landline,9043
52350611,03/22/2014,,,IRS phone scam,202,5069044,,Phone Call: Landline,9043
52350686,03/22/2014,,TN,IRS scam,866,4391592,,Phone Call: Landline,9043
52350718,03/22/2014,,NC,IRS,202,5069166,,Phone Call: Landline,9043
52350863,03/22/2014,McKinney,TX,irs,202,6004312,,Phone Call: Mobile/Cell,9043
52351109,03/23/2014,Victorville,CA,IRS,,,,Phone Call: Landline,9043
52351134,03/24/2014,Folsom,CA,"Unknown, claimed as IRS",202,5069937,,,9043
52351182,03/24/2014,Worcester,MA,irs,585,6331814,,Phone Call: Mobile/Cell,9043
52352230,03/21/2014,Crandon,WI,IRS,979,7055130,,Phone,9043
52352287,03/21/2014,Billerica,MA,IRS,716,2427163,,Phone Call: Landline,9043
52352328,03/21/2014,Hollywood,FL,IRS audit dept.,888,8876076,,Phone Call: Mobile/Cell,9043
52352383,03/21/2014,,CA,IRS???,866,4391592,,Phone Call: Landline,9043
52352434,03/21/2014,,TX,IRS,,,,Phone Call: Landline,9043
52352453,03/21/2014,Albany,CA,"""IRS""",585,6331814,,Phone Call: Landline,9043
52352488,03/21/2014,Mableton,GA,IRS,202,8034825,,Phone Call: Landline,9043
52352501,03/21/2014,Tacoma,WA,IRS,585,3103285,,Phone Call: Landline,9043
52352609,03/22/2014,Irvine,CA,IRS Telephone Scam,585,4446500,,Phone Call: Landline,9043
52352615,03/22/2014,Lynnwood,WA,IRS,,,,Phone Call: Landline,9043
52352658,03/22/2014,,,IRS,,,,Phone Call: Landline,9043
52352683,03/22/2014,,,IRS,415,2516162,,Phone Call: Landline,9043
52352708,03/22/2014,,,IRS,202,7512478,,Phone Call: Landline,9043
52352720,03/22/2014,Long Beach,CA,IRS (Supposedly),415,2517090,,Phone Call: Mobile/Cell,9043
52352726,03/22/2014,Sacramento,CA,IRS,202,5069166,,Phone Call: Landline,9043
52352787,03/22/2014,Purlear,NC,IRS Phone Scam,585,6331792,,Phone Call: Landline,9043
52352788,03/22/2014,La Center,WA,IRS,415,2517090,,Phone Call: Mobile/Cell,9043
52352810,03/22/2014,,,IRS,,,,,9043
52352834,03/22/2014,,WA,IRS,,,,Phone Call: Mobile/Cell,9043
52352887,03/23/2014,Sugar Land,TX,IRS,,,,Phone Call: Mobile/Cell,9043
52352964,03/23/2014,Mamaroneck,NY,IRS New York State,585,6331792,,Phone Call: Mobile/Cell,9043
52353100,03/23/2014,Kendall Park,NJ,IRS,202,5069035,,Phone Call: Landline,9043
52353181,03/24/2014,,CA,IRS Telephone Scam,,,,Phone Call: Landline,9043
52361685,03/24/2014,New York,NY,IRS,202,2412099,,Phone Call: Landline,9043
52361708,03/24/2014,Brooklyn,NY,IRS,202,5069044,,Phone Call: Mobile/Cell,9043
52362006,03/24/2014,,,IRS,,,,Phone Call: Landline,9043
52362341,03/24/2014,Everett,MA,"IRS BUREAU OF INVISTIGATION,DC",202,2807234,,Phone Call: Landline,9043
52362366,03/24/2014,Pembroook Pines|Pembroook Pines,FL|FL,IRS,202,2411305,,Phone,9043
52362377,03/24/2014,Fishers,IN,Internal Revenue Service,202,5069044,,Phone Call: Mobile/Cell,9043
52362411,03/24/2014,Princeton,NJ,IRS,202,6004312,,Phone Call: Landline,9043
52362421,03/24/2014,Little Rock,AR,IRS Telephone Scam,180,0259108,,,9043
52362431,03/24/2014,Vienna,VA,IRS Agent,202,2412126,,Phone,9043
52362487,03/24/2014,Fredericksburg,VA,IRS,202,2412679,,Phone Call: Landline,9043
52365621,03/24/2014,,,IRS,800,8291040,,,9043
52365657,03/24/2014,Exon,PA,IRS|Bureau of Motor Vehicle,800|800,8291040|9324600,|,Phone,9043
52365707,03/24/2014,Ft Collins,CO,IRS,202,6505442,,Phone Call: Landline,9043
52365799,03/24/2014,Rittman,OH,IRS,415,2514089,,Phone Call: Mobile/Cell,9043
52365929,03/24/2014,Kaiy,TX,IRS,713,2269646,,In Person,9043
52365965,03/24/2014,Broken Arrow,OK,IRS,202,5039213,,Phone,9043
52366007,03/24/2014,Nanticoke,PA,IRS,202,7512479,,Phone Call: Landline,9043
52366028,03/24/2014,Schaumburg,IL,Claimed to be IRS investigations,415,2516162,,Phone Call: Landline,9043
52366093,03/24/2014,Brooklyn,NY,IRS,202,2418189,,Phone,9043
52366212,03/24/2014,Petaluma,CA,IRS Agent  Id # 111839,940,4408111,,Phone Call: Landline,9043
52366330,03/24/2014,Bothell,WA,IRS,585,4446507,,Phone,9043
52366336,03/24/2014,,,Internal Revenue Service,415,2513769,,Phone Call: Landline,9043
52366388,03/24/2014,Titusville,FL,IRS,585,6331814,,Phone Call: Landline,9043
52374331,03/24/2014,Orlando,FL,IRS,202,2412073,,Phone Call: Landline,9043
52374430,03/24/2014,New Port Richie,FL,IRS,206,5672459,,Phone Call: Mobile/Cell,9043
52374573,03/24/2014,Whittier,CA,IRS,415,2517090,,Phone Call: Mobile/Cell,9043
52374637,03/24/2014,Peabody,MA,IRS,202,2412787,,Phone Call: Landline,9043
52374662,03/24/2014,Miami,FL,IRS,,,,Phone Call: Landline,9043
52374687,03/24/2014,Round Hill,VA,IRS,866,9786544,,Phone Call: Landline,9043
52374801,03/24/2014,Santee,CA,IRS,866,9786807,,Phone,9043
52374933,03/24/2014,,,IRS Criminal Investigation Division,202,2412787,,Phone Call: Landline,9043
52374960,03/24/2014,Blaine|Orlando,MN|FL,IRS,202,2412099,,Phone Call: Mobile/Cell,9043
52375037,03/24/2014,Hillsboro,OR,IRS,,866,,Phone Call: Landline,9043
52375047,03/24/2014,,,IRS,585,2838941,,Phone Call: Landline,9043
52375109,03/24/2014,,,IRS,202,2414151,,Phone Call: Landline,9043
52375124,03/24/2014,Missouri City|,TX|,IRS,210,6075794,,Phone Call: Landline,9043
52375144,03/24/2014,Atlanta,GA,IRS Litigation Dept,415,2517090,,Phone Call: Mobile/Cell,9043
52375161,03/24/2014,,IL,IRS,530,7102511,,Phone Call: Landline,9043
52375199,03/24/2014,McLean,VA,"""IRS"" (?)",,,,Phone Call: Landline,9043
52376218,03/24/2014,Plano,TX,IRS,206,6417014,,Phone Call: Mobile/Cell,9043
52376339,03/24/2014,West Mifflin,PA,IRS,424,6722870,,Phone Call: Landline,9043
52376344,03/24/2014,Forney,TX,IRS,585,6331792,,Phone Call: Mobile/Cell,9043
52376361,03/24/2014,Charlotte,NC,IRS,716,2427163,,Phone Call: Landline,9043
52376462,03/24/2014,Spokane,WA,IRS,321,3526893,,Phone Call: Landline,9043
52376536,03/24/2014,Hudsonville,MI,IRS,202,2411818,,Phone Call: Mobile/Cell,9043
52376578,03/24/2014,McDonough,GA,IRS,202,2418189,,Phone,9043
52376687,03/24/2014,Glendale Heights,IL,IRS,347,5015184,,Phone,9043
52376695,03/24/2014,Glenside,PA,IRS,,,,Phone,9043
52376770,03/24/2014,Gilmore,AR,IRS,585,6331792,,,9043
52376840,03/24/2014,Hendersonville,NC,IRS,800,9089946,,Phone,9043
52377087,03/24/2014,Hanover,PA,IRS,202,7512562,,Phone Call: Landline,9043
52377166,03/24/2014,Berkley,CA,IRS,866,9786544,,Phone Call: Landline,9043
52382999,03/24/2014,Sheffield Lake,OH,IRS,213,2890373,,Phone Call: Landline,9043
52383107,03/24/2014,Newton|Newton,IA|IA,IRS,415,2516183,,Phone,9043
52383134,03/24/2014,,,Claimed he was from the IRS,202,5069026,,Phone Call: Landline,9043
52383210,03/24/2014,Lewisburg,TN,IRS,800,8293903,,Phone Call: Mobile/Cell,9043
52383263,03/24/2014,Woodland Hills,CA,IRS,866,3409770,,Phone,9043
52383369,03/24/2014,,,IRS,585,6331792,,Phone Call: Mobile/Cell,9043
52383373,03/24/2014,,AZ,IRS,415,2517090,,Phone Call: Mobile/Cell,9043
52383378,03/24/2014,Alcoa,TN,IRS,518,3802181,,Phone Call: Landline,9043
52383557,03/24/2014,Seaside,CA,IRS,202,7512537,,Phone,9043
52383592,03/24/2014,Boca Raton,FL,Internal Revenue Service,415,2510522,,Phone Call: Landline,9043
52383646,03/24/2014,|Spokane,|,IRS,866,3387767,,Phone,9043
52383658,03/24/2014,St Louis,MO,IRS,334,3635109,,Phone Call: Landline,9043
52383761,03/24/2014,Portland,OR,IRS,866,9786544,,Phone Call: Landline,9043
52383792,03/24/2014,Thornton,CO,Claimed he was from the IRS,866,3387767,,Phone Call: Landline,9043
52383909,03/25/2014,Briarwood,NY,IRS,210,2808487,,Phone Call: Landline,9043
52383952,03/25/2014,Cedartown|Cedartown,GA|GA,IRS,,,,Phone Call: Landline,9043
52384857,03/25/2014,,,IRS,202,5069044,,Phone,9043
52384874,03/25/2014,Lakewood,OH,IRS,347,5590378,,Phone Call: Landline,9043
52384912,03/25/2014,Cheektowaga,NY,IRS,866,9786544,,Phone Call: Landline,9043
52384950,03/25/2014,Ft Worth,TX,IRS,585,6331814,,Phone Call: Landline,9043
52385000,03/25/2014,San Antonio,TX,IRS,202,5069937,,Phone Call: Landline,9043
52385075,03/25/2014,Philadelphia|Philadelphia,PA|PA,IRS,202,5069044,,Phone Call: Landline,9043
52385095,03/25/2014,Bloomington,IN,IRS,202,2397019,,Phone,9043
52385185,03/25/2014,Pittsburgh,PA,IRS,530,7102511,,Phone,9043
52385196,03/25/2014,Ann Arbor,MI,Internal Revenue Service,415,2518504,,Phone Call: Landline,9043
52385203,03/25/2014,Annandale,NJ,IRS,202,7512535,,Phone Call: Landline,9043
52385255,03/25/2014,Miami,FL,IRS,866,9785261,,Phone Call: Mobile/Cell,9043
52385264,03/25/2014,Mesa,AZ,IRS,716,2427163,,Phone Call: Landline,9043
52385300,03/25/2014,,PA,IRS,202,2416439,,Phone Call: Landline,9043
52385328,03/25/2014,South Barrington,IL,IRS,585,2509108,,Phone Call: Landline,9043
52385330,03/25/2014,Stone Mountain,GA,IRS,415,2517090,,Phone Call: Landline,9043
52385371,03/25/2014,Phoenix|Phoenix,AZ|AZ,IRS,202,2416439,,Phone Call: Landline,9043
52385443,03/25/2014,St Louis,MO,IRS,,,,Phone,9043
52405183,03/25/2014,North Aurora,IL,IRS,866,4391592,,Phone Call: Landline,9043
52405249,03/25/2014,Syracuse,NY,Investigation Department of IRS,,,,Phone,9043
52405371,03/25/2014,Atalanta|Alpharetta,GA|GA,IRS,732,7039547,,Phone,9043
52405441,03/25/2014,,,IRS,202,5069166,,Phone Call: Landline,9043
52405480,03/25/2014,Philadelphia,PA,IRS,202,2418189,,Phone,9043
52405530,03/25/2014,,,IRS,202,6004694,,Phone Call: Landline,9043
52405621,03/25/2014,Greenwood Village,CO,IRS,530,7102511,,Phone Call: Landline,9043
52405754,03/25/2014,Bowling Green,KY,IRS,202,7512562,,Phone Call: Mobile/Cell,9043
52405758,03/25/2014,South Euclid,OH,IRS,202,5069044,,Phone Call: Landline,9043
52405936,03/25/2014,Udora,AR,IRS,612,8868840,,Phone,9043
52405940,03/25/2014,Philadelphia,PA,IRS,202,7512478,,Phone Call: Landline,9043
52406783,03/25/2014,,,IRS,202,2397017,,Phone Call: Landline,9043
52406809,03/25/2014,Nazareth,PA,IRS,525,6331814,,Phone Call: Mobile/Cell,9043
52406812,03/25/2014,Wakeman,OH,IRS,315,2825848,,Phone,9043
52406908,03/25/2014,Jenkintown,PA,IRS,202,2398309,,Phone Call: Landline,9043
52406909,03/25/2014,Plantation,FL,IRS,202,7512478,,Phone,9043
52406953,03/25/2014,Brooklyn,NY,IRS,585,6331814,,Phone Call: Mobile/Cell,9043
52406992,03/25/2014,Indianapolis,IN,IRS,347,5590378,,,9043
52407067,03/25/2014,Macon,GA,IRS,866,3413140,,Phone Call: Landline,9043
52407088,03/25/2014,Irvine,CA,unknown (irs),202,2411818,121,Phone Call: Landline,9043
52407097,03/25/2014,Brooklyn,NY,IRS,202,7512466,,Phone Call: Landline,9043
52407149,03/25/2014,,,IRS,202,2411818,,Phone Call: Landline,9043
52407188,03/25/2014,Madisonville,TN,IRS,202,8008552,,Phone,9043
52407266,03/25/2014,,,IRS,415,2510522,,Phone,9043
52407267,03/25/2014,,,IRS Investigative Bureau,866,3409770,,,9043
52407271,03/25/2014,Novato,CA,IRS,415,2515496,,Phone,9043
52407308,03/25/2014,Walnut Creek,CA,IRS,,,,Phone Call: Landline,9043
52407396,03/25/2014,Apache Junction,AZ,IRS,716,2447163,,Phone Call: Landline,9043
52407505,03/25/2014,Hayward,CA,IRS,866,9786544,,Phone Call: Landline,9043
52407511,03/25/2014,Wyandotte,MI,IRS,858,2838485,,Phone Call: Mobile/Cell,9043
52407533,03/25/2014,Palm Dale,CA,IRS,202,2390480,,Phone Call: Landline,9043
52407574,03/25/2014,Jacksonville,FL,IRS,503,4464881,,Phone,9043
52407595,03/25/2014,,,IRS,206,4364821,,Phone Call: Landline,9043
52407698,03/25/2014,Newton,MA,IRS Investigation Bureau (fraudulent),866,9785261,,Phone Call: Landline,9043
52407727,03/25/2014,,,irs,202,2414529,,Phone Call: Mobile/Cell,9043
52412881,03/25/2014,Manalapan,NJ,IRS,267,2873231,,Phone Call: Landline,9043
52412887,03/25/2014,Sugar Land,TX,IRS,979,7055130,,Phone,9043
52412967,03/25/2014,North Miami Beach,FL,IRS,202,5068969,,Phone Call: Mobile/Cell,9043
52412977,03/25/2014,Rockwall|Rockwall,TX|,IRS,864,4987357,,Phone,9043
52413018,03/25/2014,Folsom,CA,IRS,866,3387767,014,Phone Call: Landline,9043
52413022,03/25/2014,Hudson,FL,IRS,202,7512533,,Phone Call: Mobile/Cell,9043
52413073,03/25/2014,Rockmart,GA,IRS,876,2502557,,Phone Call: Mobile/Cell,9043
52413118,03/25/2014,Freemont,CA,IRS,,,,Phone Call: Landline,9043
52413154,03/25/2014,Haskins|Perrysburg,OH|OH,IRS,202,2807234,,Phone,9043
52413192,03/25/2014,Norfolk,VA,IRS,202,6574861,,Phone Call: Mobile/Cell,9043
52413212,03/25/2014,Pflugerville,TX,IRS,877,4137153,,Phone Call: Landline,9043
52413237,03/25/2014,Jamaica,NY,IRS,202,5069033,,,9043
52413265,03/25/2014,,,IRS ,202,5069199,,Phone Call: Landline,9043
52413327,03/25/2014,South Richmond Hill,NY,IRS,202,7512569,,Phone Call: Landline,9043
52413340,03/25/2014,Warren,NJ,Internal Revenue Service,,,,Phone Call: Landline,9043
52413354,03/25/2014,Vienna,VA,IRS,202,2412126,,Phone Call: Landline,9043
52413441,03/25/2014,,,IRS,415,2500522,,Phone Call: Mobile/Cell,9043
52413473,03/25/2014,Centennial,CO,IRS,979,7055130,,Phone Call: Landline,9043
52413498,03/25/2014,Akron,OH,IRS,612,8868840,,Phone Call: Landline,9043
52413505,03/25/2014,Falls Church,VA,IRS - Investigative Chief's Office,202,7512565,,Phone Call: Landline,9043
52413508,03/25/2014,Louisville,KY,IRS,202,2416439,,Phone Call: Mobile/Cell,9043
52413577,03/25/2014,Orland Park|Orland Park,IL|IL,IRS,202,7512537,,Phone Call: Landline,9043
52413620,03/25/2014,Oakland,CA,IRS,202,5069044,,Phone Call: Landline,9043
52413724,03/25/2014,,,IRS Telephone Scam,202,7512479,,Phone Call: Mobile/Cell,9043
52413763,03/25/2014,,,Claims to be IRS,334,3635109,,Phone Call: Landline,9043
52414380,03/25/2014,Middletown|Middletown,OH|OH,IRS,206,2497221,,Phone Call: Mobile/Cell,9043
52414382,03/25/2014,Newark,CA,IRS,888,7051251,,Phone Call: Landline,9043
52414401,03/25/2014,Redondo Beach,CA,IRS,202,7512565,,Phone Call: Landline,9043
52414439,03/25/2014,Chatsworth,CA,IRS,800,7770133,,Phone Call: Landline,9043
52414445,03/25/2014,,,IRS,202,7548077,,Phone,9043
52414498,03/25/2014,San Francisco,CA,IRS Telephone Scam,,,,Phone Call: Landline,9043
52414572,03/25/2014,Nashua,NH,IRS,,,,Phone Call: Landline,9043
52414627,03/25/2014,Pemberville,OH,IRS,716,2427163,,Phone Call: Landline,9043
52414638,03/25/2014,Vauxhall,NJ,Internal Revenue Service,321,2169195,,Phone Call: Landline,9043
52414649,03/25/2014,Montebello,CA,IRS,,,,Phone,9043
52414810,03/25/2014,,,IRS,202,7512559,,Phone Call: Landline,9043
52414822,03/25/2014,Castle Pines,CO,Internal Revenue Service,202,7512559,,Phone Call: Landline,9043
52414866,03/25/2014,Austin,TX,IRS,202,5069044,,Phone Call: Landline,9043
52414949,03/26/2014,,,IRS Collection Agency,,,,Phone Call: Mobile/Cell,9043
52414958,03/26/2014,,AZ,IRS,866,9786544,,Phone Call: Landline,9043
52414959,03/26/2014,,,Internal Revenue Service,585,6331750,,Phone Call: Mobile/Cell,9043
52415009,03/26/2014,Rochester,NY,IRS Legal Department,202,7512562,,Phone Call: Mobile/Cell,9043
52415049,03/26/2014,,,Internal Revenue Service,585,6331814,,,9043
52415076,03/26/2014,Indianapolis,IN,IRS,800,8297650,,Phone Call: Landline,9043
52415194,03/26/2014,New York,NY,IRS,585,4446935,,Phone Call: Landline,9043
52415242,03/26/2014,Ashland,KY,IRS,716,2427132,,Phone Call: Landline,9043
52415251,03/26/2014,Harrisburg,PA,Criminal Investigations Unit: IRS,202,2390483,,,9043
52415336,03/26/2014,New York,NY,IRS,646,3969686,,Phone Call: Landline,9043
52449463,03/25/2014,,,Criminal Investigation-IRS,202,2410333,,,9043
52449496,03/25/2014,Wichita,KS,IRS,202,7514278,,Phone Call: Landline,9043
52449497,03/25/2014,Locust Grove,VA,IRS,,,,Phone Call: Landline,9043
52449511,03/25/2014,Leander,TX,IRS,877,4137153,,Phone Call: Landline,9043
52449567,03/25/2014,Portland,OR,IRS,202,7512567,,Phone Call: Landline,9043
52449569,03/25/2014,Peoria,AZ,IRS,202,7512559,,Phone Call: Landline,9043
52449591,03/25/2014,Lafayette,CO,IRS,202,2398309,,Phone Call: Landline,9043
52449597,03/25/2014,,,IRS,202,7512538,189,Phone Call: Landline,9043
52449680,03/25/2014,San Francisco,CA,pretending to be IRS,,,,Phone Call: Landline,9043
52449702,03/25/2014,,CO,IRS,866,9786544,,Phone Call: Landline,9043
52449787,03/26/2014,,,IRS,202,5069166,,,9043
52449817,03/26/2014,New York,NY,IRS Investigation Unit,202,2411818,,Phone Call: Landline,9043
52449968,03/26/2014,Jacksonville,FL,IRS Tax Investigation Department,850,8105348,,Phone Call: Landline,9043
52450031,03/26/2014,Haworth,NJ,IRS,585,6331792,,Phone Call: Landline,9043
52450117,03/26/2014,Fairfax,VA,IRS,202,7512564,,Phone,9043
52450131,03/26/2014,Brooklyn,NY,bureau of investigation irs,202,5069166,,Phone Call: Mobile/Cell,9043
52450182,03/26/2014,Harleysville,PA,irs,585,6331814,,Phone Call: Landline,9043
52450194,03/26/2014,|,|,IRS,202,5069044,,Phone,9043
52450260,03/26/2014,,,IRS,,,,Phone Call: Landline,9043
52450282,03/26/2014,,,Internal Revenue Service,716,2427163,,,9043
52450287,03/26/2014,Victoria,TX,IRS,415,2518504,,Phone,9043
52450424,03/26/2014,West Sunbury,PA,IRS,800,8293903,,Phone,9043
52451206,03/26/2014,Thomasville,AL,IRS,202,7548077,,Phone Call: Landline,9043
52451309,03/26/2014,Monroeville|Monroe,PA|PA,IRS,585,6331814,,Phone Call: Landline,9043
52451333,03/26/2014,Brighton,CO,IRS,202,2416439,,Phone Call: Landline,9043
52451339,03/26/2014,Tracey,CA,IRS,866,3413140,,Phone Call: Landline,9043
52451343,03/26/2014,Woodside,NY,IRS Agent,202,2411305,,Phone,9043
52451425,03/26/2014,Yorkers,NY,IRS,202,6004694,,Phone,9043
52451430,03/26/2014,Berkley,CA,IRS,202,6004312,,Unknown,9043
52451462,03/26/2014,Conshohocken,PA,IRS,,,,Phone Call: Landline,9043
52451634,03/26/2014,Monticello,MS,IRS,202,2411818,,Phone,9043
52451637,03/26/2014,Gilbertsville,PA,IRS Agent,202,7512559,,Phone Call: Landline,9043
52451653,03/26/2014,Las Vegas,NV,IRS,720,9749244,,Phone Call: Landline,9043
52451695,03/26/2014,Indianapolis,IN,IRS,415,2510522,,Phone Call: Mobile/Cell,9043
52451696,03/26/2014,Erie,PA,IRS|IRS Internal Revenue|IRS Internal Revenue Service is what they claim to be.??,|585|585,|2838485|2838485,||,Phone Call: Landline,9043
52451909,03/26/2014,Homestead,FL,IRS,415,2516162,,Phone Call: Landline,9043
52451935,03/26/2014,North Manchester,IN,IRS,202,5061966,,,9043
52451977,03/26/2014,Manteca|Stockton,CA|CA,IRS,202,7512562,,Phone Call: Landline,9043
52451987,03/26/2014,,MA,IRS,585,6331814,,Phone Call: Landline,9043
52452027,03/26/2014,Townsend,TN,IRS,202,5069026,,Phone Call: Landline,9043
52452034,03/26/2014,Bronx,NY,IRS Agent,866,8413140,,Phone,9043
