 Reference Number,  Created Date,"Consumer Address, City","Consumer Address, State Code",Company Name,"Company Phone, Area Code","Company Phone, Number",Complaint Info Initial Contact Method,Complaint Info Product Service Code
54031787,06/09/2014,,,IRS,415,2514089,,9043
54031798,06/09/2014,,,IRS,202,2415251,Phone Call: Mobile/Cell,9043
54031803,06/09/2014,Littleton,CO,IRS,202,8641249,Phone Call: Landline,9043
54031841,06/09/2014,Ellicott City,MD,IRS,202,5068062,Phone Call: Landline,9043
54031978,06/09/2014,Saint Louis,MO,IRS,202,5068026,Phone,9043
54031981,06/09/2014,,WA,IRS Audit Department,,,Phone Call: Mobile/Cell,9043
54032007,06/09/2014,Venice,CA,IRS ?,877,7662161,Phone Call: Landline,9043
54032013,06/09/2014,Cairo,NY,IRS,188,2011689,Phone Call: Landline,9043
54032030,06/09/2014,Gaithersburg,MD,IRS,202,5068969,Phone Call: Landline,9043
54032039,06/09/2014,Hixson,TN,IRS,661,4187313,Phone Call: Landline,9043
54032053,06/09/2014,Cambridge,MN,IRS,888,3698976,Phone Call: Landline,9043
54032057,06/09/2014,Santa Cruz,CA,IRS,202,2413634,Phone Call: Landline,9043
54032068,06/09/2014,Falls Church,VA,IRS,202,2414007,Phone Call: Landline,9043
54032081,06/09/2014,Dunmore,PA,IRS,917,3003725,Phone Call: Landline,9043
54032082,06/09/2014,Van Nuys,CA,IRS,202,5069461,Phone,9043
54032084,06/09/2014,Phoenix,AZ,IRS,415,2511037,Phone Call: Landline,9043
54032100,06/09/2014,Mill Valley,CA,IRS,202,8641255,Phone Call: Landline,9043
54034787,06/09/2014,Seattle,WA,IRS,202,5068599,Phone Call: Landline,9043
54034854,06/09/2014,,TX,IRS,,,Phone Call: Mobile/Cell,9043
54034896,06/09/2014,Arlington,VA,IRS,,,Phone Call: Landline,9043
54034921,06/09/2014,Monsey,NY,IRS,202,5069505,Phone Call: Landline,9043
54034939,06/09/2014,Oakland,CA,Internal Revenue Service,202,8641255,Phone Call: Landline,9043
54034955,06/09/2014,,MD,unkn said IRS|said IRS call back #,888|202,5538009|6299891,Phone Call: Landline,9043
54034990,06/09/2014,East Elmhurst,NY,IRS,202,5069364,Phone Call: Landline,9043
54035008,06/09/2014,Merrillville,IN,IRS,,,Internet/E-mail,9043
54035015,06/09/2014,,,IRS,303,5014042,Phone Call: Landline,9043
54035019,06/09/2014,Napa|Fort Worth,CA|TX,IRS,888,2011689,Phone Call: Mobile/Cell,9043
54035037,06/09/2014,,,Headquarters of IRS,202,5069240,Phone Call: Landline,9043
54035058,06/09/2014,Johnstown,PA,IRS,202,8641255,Phone Call: Landline,9043
54035160,06/09/2014,Pittsburg,CA,IRS,202,2414952,Phone Call: Landline,9043
54035192,06/09/2014,,,Investigative Unit of the IRS,202,5069461,Phone Call: Landline,9043
54035205,06/09/2014,Schenectady,NY,IRS,888,3698976,Phone Call: Landline,9043
54035218,06/09/2014,,,Internal Revenue Service,,,,9043
54035219,06/09/2014,Fountain Valley|,CA|,IRS,206,6414464,Phone,9043
54035227,06/09/2014,,,IRS,202,5068501,,9043
54035291,06/09/2014,Sewell,NJ,IRS,202,2414007,Phone Call: Landline,9043
54035313,06/09/2014,Broken Arrow,OK,IRS,918,8726297,Phone Call: Landline,9043
54035317,06/09/2014,Willets,CA,IRS,,,Phone Call: Landline,9043
54035342,06/09/2014,Suffern,NY,IRS,202,5069461,Phone Call: Landline,9043
54035395,06/09/2014,Woodland,GA,IRS|Unknown,951|325,2866458|5551025,Phone Call: Landline,9043|9000
54035419,06/09/2014,Los Angeles,CA,IRS,415,2519738,Phone,9043
54035440,06/09/2014,Lakewood,CO,IRS,347,5092538,Phone Call: Landline,9043
54035452,06/09/2014,Bensalem,PA,IRS,202,2411435,Phone Call: Landline,9043
54035459,06/09/2014,Clayton,CA,Internal Revenue Service,202,5069461,Phone Call: Landline,9043
54035493,06/09/2014,Hampton,VA,IRS,202,5068599,Phone,9043
54035517,06/09/2014,Clay,MI,IRS,585,6333780,Phone Call: Landline,9043
54035519,06/09/2014,Brooklyn,NY,"""IRS"" Telephone Scam",415,2511037,Phone Call: Landline,9043
54035527,06/09/2014,Hales Corner,WI,IRS,917,3003725,Phone,9043
54035531,06/09/2014,Clovis,CA,IRS,,,Phone Call: Landline,9043
54035573,06/09/2014,Rancho Cucamonga,CA,IRS,202,4701419,Phone Call: Landline,9043
54035585,06/09/2014,Monroe Township,NJ,Crime Unit Investigations with IRS,202,8641255,Phone Call: Landline,9043
54035616,06/09/2014,Summit,NJ,IRS,415,2511037,Phone Call: Landline,9043
54035624,06/09/2014,Wingdale,NY,IRS,202,2392614,Phone Call: Landline,9043
54035640,06/09/2014,Cataloma,CA,IRS,888,2011689,Phone Call: Landline,9043
54035659,06/09/2014,Summit,NJ,IRS,415,2511037,Phone Call: Landline,9043
54035673,06/09/2014,Pittsburgh|Pittsburgh,PA|,IRS,415,2511037,Phone Call: Landline,9043
54035690,06/09/2014,,FL,Fake representative claiming to be from IRS,,,Phone Call: Landline,9043
54035692,06/09/2014,Redmond,WA,IRS,202,8214239,Phone Call: Landline,9043
54035698,06/09/2014,Campbell,CA,IRS CID,202,2807675,Phone Call: Mobile/Cell,9043
54035714,06/09/2014,Du Bois,PA,IRS,585,6331814,Phone,9043
54035736,06/09/2014,Methuen,MA,IRS,202,2418309,Phone,9043
54035748,06/09/2014,Hacienda Heights|Hacienda Heights,CA|,IRS,202,5068969,Phone Call: Landline,9043
54035766,06/09/2014,,WI,IRS,512,4871303,Phone Call: Landline,9043
54044396,06/09/2014,Hollywood,FL,Internal Revenue Service,202,4701419,Phone Call: Landline,9043
54044425,06/09/2014,,,IRS ,202,5069395,Phone Call: Landline,9043
54044448,06/09/2014,Morgan Hill,CA,(Purported) IRS,202,5068031,Phone Call: Landline,9043
54044517,06/09/2014,Milliken,CO,IRS,585,6331814,Phone Call: Landline,9043
54044573,06/09/2014,,,IRS (?),202,2397104,,9043
54044605,06/09/2014,Santa Rosa,CA,IRS,800,9290975,Phone,9043
54044608,06/09/2014,,,IRS,,,Phone Call: Landline,9043
54044609,06/09/2014,Davis,CA,IRS|Tax Audit Dept.,202|202,8641255|7512551,Phone Call: Landline,9043
54044638,06/09/2014,Las Vegas|Las Vegas,NV|NV,IRS,202,8641255,Phone Call: Landline,9043
54044643,06/09/2014,Ballston Lake,NY,Internal Revenue Service,585,6333780,Phone Call: Landline,9043
54044663,06/09/2014,Sanford,ME,IRS,,,Phone Call: Landline,9043
54044678,06/09/2014,Potter Ranch,CA,IRS,202,5068602,Phone Call: Landline,9043
54044681,06/09/2014,Diamond Bar,CA,IRS,206,4044646,Phone Call: Landline,9043
54044698,06/09/2014,Jericho,NY,Internal Revenue Service,202,5069364,Phone Call: Mobile/Cell,9043
54044699,06/09/2014,Minneapolis,MN,"""Internal Revenue Service""",206,4977867,,9043
54044707,06/09/2014,Santa Clara,CA,IRS,201,2037843,Phone Call: Landline,9043
54044735,06/09/2014,,,IRS,202,7548571,Phone Call: Landline,9043
54044753,06/09/2014,,,INTERNAL REVENUE SERVICE,,,Phone Call: Landline,9043
54044766,06/09/2014,East Islip,NY,IRS,888,2011689,Phone Call: Landline,9043
54044772,06/09/2014,,,IRS ( claim to be anyway),,,Phone Call: Landline,9043
54044777,06/09/2014,Paducah,KY,IRS imposter/scam,202,2411375,Phone Call: Landline,9043
54044789,06/09/2014,,,IRS,,,,9043
54044809,06/09/2014,Sunnyvale,CA,IRS,253,6173962,Phone Call: Landline,9043
54044834,06/10/2014,,,IRS (impostor),,,Phone Call: Mobile/Cell,9043
54044877,06/10/2014,,,Claimed to be IRS,202,5068026,Phone Call: Landline,9043
54044878,06/10/2014,Queensbury,NY,Internal Revenue Service,202,5069395,,9043
54044890,06/10/2014,Levittown,PA,IRS Tax Fraud Division,917,3003725,Phone Call: Mobile/Cell,9043
54044917,06/10/2014,,,IRS(scam) ref#227068,202,5069461,Phone Call: Landline,9043
54044919,06/10/2014,Pittsburgh,PA,IRS,800,8291040,Phone Call: Landline,9043
54044922,06/10/2014,Queens,NY,IRS,202,5069364,Phone Call: Landline,9043
54044933,06/10/2014,,,irs,,,Phone Call: Mobile/Cell,9043
54044937,06/10/2014,Darby,PA,IRS,202,5068599,Phone,9043
54044942,06/10/2014,Boca Raton,FL,IRS,,,Phone Call: Landline,9043
54044950,06/10/2014,West Haven,CT,IRS - Criminal Investigations,206,4144646,Phone,9043
54044974,06/10/2014,Vienna,VA,IRS,202,8065531,Phone Call: Landline,9043
54044988,06/10/2014,Estero,FL,IRS,202,5068085,Phone,9043
54045028,06/10/2014,Portland,OR,IRS,202,5068026,Phone Call: Landline,9043
54045037,06/10/2014,,,IRS,202,5069240,Unknown,9043
54045102,06/10/2014,,,Investigation Bureau of Internal Revenue Service,202,5068062,Phone Call: Mobile/Cell,9043
54045105,06/10/2014,Manassas,VA,IRS,202,2413122,Phone Call: Landline,9043
54045115,06/10/2014,Plainfield,IL,IRS,661,7592960,Phone Call: Landline,9043
54045155,06/10/2014,Manchester,CT,IRS,202,6979018,Phone Call: Landline,9043
54045195,06/10/2014,New City,NY,IRS,202,5069461,Phone Call: Landline,9043
54045220,06/10/2014,Aurora,NY,Internal Revenue Service,,,Phone Call: Landline,9043
54045222,06/10/2014,Rosedale,NY,IRS,800,2939691,Phone Call: Landline,9043
54045287,06/10/2014,Vallejo,CA,IRS Telephone Scam,415,2519150,Phone Call: Landline,9043
54045290,06/10/2014,San Jose,CA,IRS,901,7867051,Phone Call: Landline,9043
54045311,06/10/2014,Washington,NJ,IRS,347,5590378,Phone Call: Landline,9043
54045331,06/10/2014,Monroe Township,NJ,IRS,202,8641248,Phone Call: Landline,9043
54045335,06/10/2014,Spring Hiull,FL,IRS,202,8641728,Phone Call: Mobile/Cell,9043
54045341,06/10/2014,McMinnville,OR,IRS,202,5068085,Phone Call: Landline,9043
54045347,06/10/2014,Pleasantville,NY,Internal Revenue Service,202,5068062,Phone Call: Landline,9043
54045349,06/10/2014,Clifton,VA,IRS,202,2418339,Phone,9043
54045354,06/10/2014,Aliquippa ,PA,IRS,202,2395657,Phone Call: Landline,9043
54045355,06/10/2014,Fresh Meadows|Fresh Meadows,NY|NY,IRS,585,6333780,Phone Call: Landline,9043
54045369,06/10/2014,Wilmington,DE,IRS,202,6641109,Phone Call: Landline,9043
54045371,06/10/2014,Springfield,OH,IRS,253,2164397,Phone Call: Landline,9043
54093380,06/09/2014,Sammamish,WA,IRS so they say,585,6331814,Phone Call: Landline,9043
54093384,06/09/2014,Bluefield|,VA|,IRS,202,2398934,Phone,9043
54093395,06/09/2014,Denton,TX,IRS,202,8641249,Phone Call: Landline,9043
54093415,06/09/2014,Washougal,WA,IRS,415,2510756,Phone,9043
54093481,06/09/2014,,CO,IRS,,,,9043
54093487,06/09/2014,Sunnyvale,CA,IRS,202,2415251,Phone Call: Mobile/Cell,9043
54093498,06/09/2014,West Bend,WI,IRS,202,2414007,Phone Call: Mobile/Cell,9043
54093515,06/09/2014,Hilliard,OH,IRS,727,3021145,Phone Call: Landline,9043
54093531,06/09/2014,Scottsdale,AZ,IRS,202,7548571,Phone Call: Landline,9043
54093552,06/09/2014,,NJ,IRS,917,3003725,Phone Call: Landline,9043
54093573,06/09/2014,Lake Geneva,WI,IRS,,,Phone Call: Landline,9043
54093602,06/09/2014,Passaic,NJ,IRS,800,9290975,Phone,9043
54093617,06/09/2014,,VA,Irs,,,Phone Call: Landline,9043
54093657,06/09/2014,Moreno Valley,CA,IRS,202,2390710,Phone Call: Landline,9043
54093659,06/09/2014,Arcadia,CA,IRS,415,2519738,Phone Call: Landline,9043
54093684,06/09/2014,Hillsborough,NC,IRS,585,6333780,Phone Call: Landline,9043
54093770,06/10/2014,Herndon,VA,Internal Revenue Service,,,Phone Call: Landline,9043
54093788,06/10/2014,Waterford,MI,IRS,,,Phone Call: Landline,9043
54093821,06/10/2014,Lake Charles,LA,IRS,202,5069395,Phone,9043
54093827,06/10/2014,Chicago,IL,IRS,516,5157671,Phone Call: Mobile/Cell,9043
54093864,06/10/2014,,AK,claimed to be from IRS,,,,9043
54093916,06/10/2014,Bridegville,PA,IRS,202,2413122,Phone,9043
54093950,06/10/2014,Graysville,AL,IRS|Unknown,888|202,3709587|6669136,Phone Call: Landline,9043
54093985,06/10/2014,Sunrise,FL,IRS|Unknown,877|202,3953878|2412309,Phone,9043
54094007,06/10/2014,Bronx,NY,IRS,202,6097049,Phone,9043
54094023,06/10/2014,Rocky Point,NY,IRS,800,4728498,Phone Call: Landline,9043
54094032,06/10/2014,,,IRS,,,Phone Call: Landline,9043
54094046,06/10/2014,Utica,NY,IRS,202,6663785,Phone Call: Landline,9043
54094051,06/10/2014,Jeffersonville,IN,IRS,202,5028062,Phone Call: Landline,9043
54094115,06/10/2014,Pittsburg,PA,IRS,717,7835599,Phone Call: Landline,9043
54094117,06/10/2014,Fox Island,WA,IRS,202,8641249,Phone Call: Landline,9043
54094159,06/10/2014,Franklin,LA,IRS,908,3724254,Phone,9043
54094196,06/10/2014,Auburn,NY,IRS,585,4447056,Phone,9043
54094241,06/10/2014,Abington,MA,IRS,202,8641255,Phone,9043
54094306,06/10/2014,Naveda City,CA,IRS,415,2511037,Phone,9043
54099772,06/10/2014,Rochester,NY,IRS,202,5069395,Phone Call: Landline,9043
54099837,06/10/2014,,,IRS,877,3953878,Phone Call: Landline,9043
54099851,06/10/2014,Lyons|Lyons,NY|NY,IRS,,,Phone Call: Landline,9043
54099861,06/10/2014,Maplewood,MN,IRS|Attorney Office,202|,4701419|,Phone Call: Landline,9043
54099877,06/10/2014,Cleveland,OH,IRS,202,5069395,Phone Call: Mobile/Cell,9043
54099883,06/10/2014,San Diego,CA,IRS,202,5068602,Phone Call: Landline,9043
54099885,06/10/2014,Harford City,IN,IRS,903,2321110,Internet Web Site,9043
54099893,06/10/2014,Pleasantin,CA,IRS,202,5028085,Phone Call: Landline,9043
54099900,06/10/2014,Eden Prairie,MN,IRS,206,4048094,Phone Call: Landline,9043
54099965,06/10/2014,Sonoma,CA,IRS,888,3709587,Phone Call: Landline,9043
54100032,06/10/2014,Gulfport,FL,IRS,415,2514089,Phone Call: Landline,9043
54100045,06/10/2014,Padaloma,CA,IRS,888,3709574,Phone Call: Landline,9043
54100074,06/10/2014,,WA,IRS|IRS also,800|866,8291040|9786902,Phone Call: Mobile/Cell,9043
54100090,06/10/2014,Valparaiso,IN,IRS,888,8557190,Phone Call: Landline,9043
54100105,06/10/2014,Graham,NC,IRS,206,4144131,Phone Call: Landline,9043
54100113,06/10/2014,Peoria,AZ,IRS,800,9290975,Phone Call: Landline,9043
54100148,06/10/2014,,AZ,IRS Tax Crimes Investigation Unit,571,4020022,Phone Call: Landline,9043
54100162,06/10/2014,,OH,IRS Crime Investigation Dept,773,4748709,Phone Call: Landline,9043
54100234,06/10/2014,Truckee,,IRS|Microsoft,202|,2412787|,Phone Call: Landline,9043
54100236,06/10/2014,Walnut Creek,CA,Internal Revenue Service,202,2396110,Phone Call: Landline,9043
54100252,06/10/2014,Huntington Beach,CA,IRS,202,2411435,Phone Call: Landline,9043
54100264,06/10/2014,Salt Lake City,UT,IRS,415,2519150,Phone,9043
54100295,06/10/2014,Martinez|,CA|,IRS,,,Phone Call: Landline,9043
54100309,06/10/2014,Austin,TX,IRS,917,3003104,Phone Call: Landline,9043
54100310,06/10/2014,San Francisco,CA,Claims Dept by IRS,,,Phone Call: Landline,9043
54100333,06/10/2014,|,|,IRS,888,2011689,Phone,9043
54100392,06/10/2014,N Miami Beach,FL,IRS,202,6097007,Phone Call: Mobile/Cell,9043
54100393,06/10/2014,Nasaryth,PA,IRS,516,5157848,Phone Call: Landline,9043
54100408,06/10/2014,Los Angeles,CA,IRS,,,Phone Call: Landline,9043
54100470,06/10/2014,Bow,NH,Tax Crime Investigation Unit of the IRS,202,4704026,Phone,9043
54100471,06/10/2014,Morton Grove,IL,IRS,415,2514089,Phone Call: Landline,9043
54100472,06/10/2014,Marysville,WA,IRS,347,5590378,Phone Call: Landline,9043
54100478,06/10/2014,edison,NJ,IRS,202,4599799,Phone,9043
54100488,06/10/2014,Saint Petersburg,FL,"""Internal Revenue Service""",415,2511037,Phone Call: Mobile/Cell,9043
54100534,06/10/2014,Beaverton,OR,IRS,202,5068031,,9043
54100572,06/10/2014,,,IRS,661,4187313,Phone Call: Mobile/Cell,9043
54100603,06/10/2014,Jacksonville,FL,IRS,,,Phone Call: Landline,9043
54100604,06/10/2014,Portland,OR,IRS Client Investigation Department,408,4595726,Phone Call: Mobile/Cell,9043
54100621,06/10/2014,,,Agent for the IRS,202,4701419,Phone Call: Mobile/Cell,9043
54100653,06/10/2014,Albuquerque,NM,IRS,888,2011689,Phone Call: Landline,9043
54100675,06/10/2014,Avondale,AZ,IRS,,,Phone Call: Landline,9043
54100701,06/10/2014,Westminister,CO,IRS,415,2519738,Phone Call: Landline,9043
54100711,06/10/2014,Oakley,CA,Investigation Bureau-IRS,202,3910976,Internet/E-mail,9043
54104418,06/10/2014,Woodhaven,NY,IRS,202,2397104,Phone,9043
54104423,06/10/2014,Chevy Chase,MD,IRS,312,7424166,Phone Call: Landline,9043
54104443,06/10/2014,Columbus,OH,Internal Revenue Service,202,2414007,Phone Call: Landline,9043
54104482,06/10/2014,Ridgefield,WA,IRS,202,5068031,Phone,9043
54104488,06/10/2014,,,Internal Revenue Service,716,2427160,Phone Call: Mobile/Cell,9043
54104513,06/10/2014,Albion,NY,IRS,415,2511037,Phone,9043
54104550,06/10/2014,Cranbury,NJ,IRS,202,5068969,Phone,9043
54104552,06/10/2014,Semmes,AL,IRS,656,4536981,Phone Call: Landline,9043
54104571,06/10/2014,Washington,DC,IRS,202,4701419,Phone Call: Landline,9043
54104572,06/10/2014,High Ridge,MO,IRS,202,5069319,Phone Call: Landline,9043
54104604,06/10/2014,San Jose,CA,IRS,,727484797,Phone Call: Landline,9043
54104640,06/10/2014,Dalton,GA,IRS,202,5068969,Phone Call: Mobile/Cell,9043
54104665,06/10/2014,Redondo Beach,CA,IRS|Unknown,202|310,5069457|3561561,Phone,9001|9043
54104668,06/10/2014,Lees Summit,MO,IRS,202,2416119,,9043
54104699,06/10/2014,Indianapolis,IN,IRS,317,3762837,Phone Call: Landline,9043
54104717,06/10/2014,Marietta,CA,IRS,202,2411435,Phone Call: Landline,9043
54104725,06/10/2014,Leoninster,MA,IRS,202,2807675,Phone Call: Landline,9043
54104760,06/10/2014,,,IRS/US Govt.,206,4144000,Phone Call: Mobile/Cell,9043
54104862,06/10/2014,Morgan Hill,CA,IRS,202,2418339,Phone Call: Landline,9043
54104914,06/10/2014,Midlothian,VA,IRS,,,Phone Call: Landline,9043
54104927,06/10/2014,Pueblo,CO,IRS,415,2514089,Phone Call: Landline,9043
54104958,06/10/2014,Alexandria,VA,IRS,202,2416119,Phone,9043
54104986,06/10/2014,Royal Oak,MI,IRS,517,3350002,Phone,9043
54105006,06/10/2014,Alexandria,VA,Internal REvenue Service,202,2412158,Phone Call: Landline,9043
54105008,06/10/2014,Daly City,CA,IRS,201,8641255,Phone,9043
54105089,06/10/2014,Northbrook,IL,IRS,773,7478709,Phone Call: Landline,9043
54105094,06/10/2014,Hingham,MA,IRS,631,7313221,Phone Call: Landline,9043
54105108,06/10/2014,,,IRS,,,,9043
54105118,06/10/2014,Sacramento,CA,Internal Revenue Service,202,2411375,Phone Call: Mobile/Cell,9043
54105119,06/10/2014,,,IRS,,,,9043
54105133,06/10/2014,,CA,IRS,,,Phone Call: Mobile/Cell,9043
54105181,06/10/2014,Flemmington,NJ,IRS,202,7190249,Phone,9043
54105187,06/10/2014,Lebanon,PA,Stated they were with IRS,202,2418339,,9043
54105196,06/10/2014,Dallas,TX,IRS,202,8641257,Phone Call: Mobile/Cell,9043
54105215,06/10/2014,Petaluma,CA,irs legal dept,,,,9043
54105297,06/10/2014,Freeport,NY,IRS,888,8557239,Phone Call: Landline,9043
54105315,06/10/2014,Aptos,CA,Internal Revenue Service,253,6173962,Phone Call: Landline,9043
54116549,06/10/2014,Ankeny,IA,IRS,202,8641255,Phone Call: Landline,9043
54116559,06/10/2014,,AZ,IRS,415,2519150,Phone Call: Landline,9043
54116576,06/10/2014,Las Vegas,NV,IRS,,,Phone Call: Mobile/Cell,9043
54116580,06/10/2014,|S. Burlington,|VT,IRS,832,4609122,Phone Call: Landline,9000|9043
54116586,06/10/2014,Milwaukee,WI,Caller claimed to be from IRS,202,5069240,Phone Call: Landline,9043
54116616,06/10/2014,Chino Hills,CA,IRS,415,2519738,Phone Call: Landline,9043
54116635,06/10/2014,DeerPark,TX,IRS,202,5068602,Phone Call: Landline,9043
54116647,06/10/2014,,CA,IRS,,,,9043
54116651,06/10/2014,Charlestown,RI,IRS,585,6331814,Phone Call: Landline,9043
54116692,06/10/2014,Gardendale,AL,IRS,202,8641257,,9043
54116712,06/10/2014,Alexandria,VA,IRS (imposter),585,6331814,Phone Call: Landline,9043
54116785,06/11/2014,Garden City ,NY,IRS,,,Phone Call: Landline,9043
54116821,06/11/2014,Stephens City,VA,IRS,202,2411435,Phone,9043
54116853,06/11/2014,Beaver Falls|Beaver Falls,PA|PA,IRS,202,5069539,Phone,9043
54116868,06/11/2014,Saint Joseph,MI,IRS,202,2414007,Phone Call: Landline,9043
54116898,06/11/2014,Hasburgh Heights,NJ,IRS,888,2011689,Phone Call: Landline,9043
54116961,06/11/2014,Louisville,KY,IRS,202,2412158,Phone,9043
54116963,06/11/2014,Chicago,IL,IRS,818,6279262,Phone Call: Mobile/Cell,9043
54116964,06/11/2014,Rochester,NY,IRS,202,2418934,Phone Call: Landline,9043
54116975,06/11/2014,Maplewood,MN,IRS Telephone Scam,,,Phone Call: Landline,9043
54117110,06/11/2014,Clare,MI,IRS,206,4141194,Phone Call: Landline,9043
54117158,06/11/2014,Friendwood,TX,IRS,999,9992112,Wireless,9043
54117160,06/11/2014,Bloomington,IN,IRS,585,6331814,Phone Call: Landline,9043
54117167,06/11/2014,Preston,IA,IRS,559,8365616,Phone Call: Mobile/Cell,9043
54117173,06/11/2014,,,IRS,202,5068118,Phone Call: Landline,9043
54117210,06/11/2014,Clearwater,FL,Department of Legal Affairs for IRS,832,6990266,Phone,9043
54117214,06/11/2014,Utica,NY,IRS,415,2511037,Phone Call: Landline,9043
54117219,06/11/2014,Berkeley Springs,WV,Internal Revenue Service,202,8641109,Phone Call: Landline,9043
54117222,06/11/2014,,,IRS ,866,2673298,Phone Call: Landline,9043
54117224,06/11/2014,American canyon,CA,IRS,,,Phone Call: Landline,9043
54117234,06/11/2014,Clinton,IA,IRS,415,2511037,Phone Call: Landline,9043
54117255,06/11/2014,Fresno|Pinedale,CA|CA,IRS,877,7056993,Phone Call: Landline,9043
54117265,06/11/2014,Stoneham|Stoneham,MA|MA,IRS,415,2511037,Phone Call: Landline,9043
54117274,06/11/2014,,,IRS,205,5069534,Phone,9043
54117310,06/11/2014,Oak Ridge,NJ,IRS,415,2519738,Phone Call: Landline,9043
54117327,06/11/2014,Candler,NC,IRS,202,5068602,Phone Call: Landline,9043
54117337,06/11/2014,Las Vegas,NV,IRS,888,3709587,Phone,9043
54117339,06/11/2014,Novato ,CA,US IRS,888,3709587,Phone Call: Landline,9043
54117361,06/11/2014,Chambersburg,PA,IRS,443,6028227,Phone,9043
54117362,06/11/2014,Austin,TX,IRS,,,Phone Call: Mobile/Cell,9043
54117372,06/11/2014,Milton,MA,IRS,202,5069461,Phone Call: Landline,9043
54117385,06/11/2014,,CA,IRS,888,8879295,Phone Call: Landline,9043
54117388,06/11/2014,Indianapolis,IN,IRS,,,Phone Call: Landline,9043
54117392,06/11/2014,French Gulch,CA,IRS,202,5068041,Phone,9043
54117393,06/11/2014,Jersey City,NJ,IRS,202,2416119,Phone Call: Landline,9043
54117409,06/11/2014,San Andres,CA,IRS,866,2673298,Phone Call: Landline,9043
54117414,06/11/2014,Smithtown,NY,IRS,202,5068435,Phone Call: Landline,9043
54117422,06/11/2014,Palo Alto|,CA|,IRS,202,5068026,Phone Call: Landline,9043
